Time,Lat,Lon,Hum[%],Alt[m],Press[mbar],DP[°C],HDX[°C],Gradient[°C/100m],Speed[km/h],Radiation[],BT[dBm],CO2[ppm],mass PM1.0[μg/m3],mass PM2.5[μg/m3],mass PM4[μg/m3],mass PM10[μg/m3],number PM0.5[#/cm3],number PM1.0[#/cm3],number PM2.5[#/cm3],number PM4[#/cm3],number PM10[#/cm3],Typical Part Size[μm],EAQ[],FAQ[],O3[ppb],Temp[°C]
2023-07-07 12:37:15+02:00,41.3863097,2.1868654,59,18,1015,21.9,40.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:37:21+02:00,41.3863035,2.186863,60,18,1015,22.0,40.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:37:27+02:00,41.3862976,2.1868598,59,18,1015,21.9,40.2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:37:30+02:00,41.3862958,2.186859,59,18,1015,21.8,40.0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:37:36+02:00,41.3862957,2.1868562,59,18,1015,22.1,40.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:37:39+02:00,41.3863081,2.186854,59,18,1015,22.3,41.1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:37:45+02:00,41.3863476,2.1868221,59,18,1015,22.0,40.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:37:48+02:00,41.3863617,2.1868145,59,18,1015,22.0,40.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:37:54+02:00,41.3863797,2.1868202,59,18,1015,22.0,40.3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:38:00+02:00,41.3864043,2.1868165,59,18,1015,22.2,40.8,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:38:03+02:00,41.3864402,2.1867828,59,18,1015,22.1,40.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:38:06+02:00,41.3864718,2.1867327,59,18,1016,21.9,40.2,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:38:12+02:00,41.3865105,2.1866373,59,18,1015,21.8,40.0,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:38:15+02:00,41.3865332,2.1865614,59,18,1016,21.8,40.1,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:38:18+02:00,41.3865564,2.1864935,59,18,1016,22.1,40.6,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:38:21+02:00,41.3865831,2.1864382,59,17,1016,21.9,40.2,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:38:24+02:00,41.3866052,2.1864046,59,17,1016,22.1,40.6,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:38:30+02:00,41.386605,2.186342,59,17,1016,21.8,40.1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:38:33+02:00,41.3866058,2.1863165,59,17,1016,22.0,40.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:38:36+02:00,41.386611,2.1862975,59,18,1016,21.9,40.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:38:42+02:00,41.3866251,2.1862498,59,17,1016,21.8,39.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:38:45+02:00,41.386635,2.1862377,59,17,1016,22.3,40.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:38:48+02:00,41.3866344,2.1862574,60,18,1016,22.5,41.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:38:51+02:00,41.3866378,2.1862607,60,17,1016,22.6,41.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:38:54+02:00,41.3866551,2.1862404,60,17,1016,22.7,41.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:39:00+02:00,41.3866885,2.1862033,60,17,1016,22.6,41.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:39:06+02:00,41.3867176,2.1861578,59,17,1016,22.1,40.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:39:12+02:00,41.3867605,2.1861075,59,17,1016,22.4,41.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:39:15+02:00,41.3867938,2.1860845,59,17,1016,22.4,41.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:39:21+02:00,41.3868393,2.186041,59,17,1016,22.5,41.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:39:24+02:00,41.3868478,2.1860027,59,17,1016,22.5,41.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:39:30+02:00,41.3868813,2.1859405,60,17,1016,22.8,42.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8
2023-07-07 12:39:33+02:00,41.3868968,2.1859148,61,17,1016,23.1,42.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9
2023-07-07 12:39:36+02:00,41.3869162,2.1858893,62,18,1016,23.4,43.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0
2023-07-07 12:39:39+02:00,41.386937,2.1858669,61,18,1016,23.3,43.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1
2023-07-07 12:39:45+02:00,41.3869761,2.1858151,60,17,1016,23.0,42.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0
2023-07-07 12:39:48+02:00,41.386994,2.1857913,59,17,1016,22.6,41.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7
2023-07-07 12:39:54+02:00,41.387043,2.1857418,60,17,1016,22.9,42.2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9
2023-07-07 12:40:00+02:00,41.3871075,2.1856876,60,17,1016,22.9,42.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9
2023-07-07 12:40:03+02:00,41.3871335,2.1856533,60,17,1016,22.6,41.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:40:09+02:00,41.3871628,2.185593,60,17,1016,22.4,41.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:40:15+02:00,41.3871938,2.1855524,60,17,1016,22.6,41.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:40:18+02:00,41.3872164,2.1855313,60,18,1016,22.8,41.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:40:24+02:00,41.3872626,2.1854792,60,17,1016,22.7,41.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:40:30+02:00,41.3872982,2.1854292,60,17,1016,22.4,41.2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:40:36+02:00,41.387332,2.1853548,61,18,1016,22.7,41.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:40:39+02:00,41.3873483,2.1853255,62,18,1016,22.9,41.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:40:42+02:00,41.3873488,2.1853078,62,18,1016,22.8,41.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:40:48+02:00,41.3873704,2.1852623,61,17,1016,22.5,41.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:40:54+02:00,41.3874018,2.1852087,61,17,1016,22.4,40.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:41:00+02:00,41.3874351,2.1851529,61,17,1016,22.2,40.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:41:03+02:00,41.3874622,2.1851364,61,17,1016,22.1,40.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:41:09+02:00,41.3875263,2.1851008,60,17,1016,21.9,39.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-07 12:41:12+02:00,41.3875527,2.1850797,61,18,1016,22.3,40.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:41:18+02:00,41.3876115,2.1850438,62,18,1016,23.0,42.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:41:24+02:00,41.3876807,2.1850224,61,18,1016,23.4,43.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0
2023-07-07 12:41:27+02:00,41.3877141,2.1850038,61,17,1016,23.3,42.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9
2023-07-07 12:41:30+02:00,41.3877441,2.1849806,61,17,1016,23.4,43.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.1
2023-07-07 12:41:36+02:00,41.3877862,2.1849199,61,17,1016,23.6,43.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.4
2023-07-07 12:41:42+02:00,41.3878385,2.1848597,61,17,1016,23.9,44.1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.5
2023-07-07 12:41:48+02:00,41.3878822,2.1847999,62,17,1016,24.1,44.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.7
2023-07-07 12:41:51+02:00,41.38789,2.1847817,62,18,1016,24.1,44.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.7
2023-07-07 12:41:57+02:00,41.3879056,2.1847287,62,17,1016,24.3,44.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.7
2023-07-07 12:42:00+02:00,41.3879113,2.1846886,63,17,1016,24.1,44.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.5
2023-07-07 12:42:06+02:00,41.3879183,2.1846303,62,17,1016,24.2,44.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.7
2023-07-07 12:42:09+02:00,41.3879107,2.1846175,62,17,1016,24.2,44.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.7
2023-07-07 12:42:15+02:00,41.3879189,2.184599,61,17,1016,23.6,43.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3
2023-07-07 12:42:21+02:00,41.3879477,2.1845582,62,17,1016,23.4,43.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0
2023-07-07 12:42:24+02:00,41.3879512,2.1845215,62,18,1016,23.7,43.7,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.3
2023-07-07 12:42:27+02:00,41.3879525,2.1844833,61,17,1016,23.2,42.5,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8
2023-07-07 12:42:33+02:00,41.3879997,2.1844177,60,17,1016,22.6,41.5,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:42:39+02:00,41.3880537,2.1843525,60,17,1016,22.6,41.5,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:42:45+02:00,41.3881108,2.1842966,60,17,1016,22.4,41.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:42:51+02:00,41.3881493,2.1842513,59,17,1016,22.2,40.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:42:54+02:00,41.3881653,2.1842238,59,17,1016,22.0,40.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:43:00+02:00,41.3882037,2.1841773,58,17,1016,21.8,40.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:43:06+02:00,41.3882402,2.1841669,58,18,1016,22.2,41.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:43:12+02:00,41.3882875,2.1841767,57,16,1016,21.4,39.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-07 12:43:15+02:00,41.3883133,2.1841709,57,17,1016,21.1,38.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-07 12:43:21+02:00,41.3883567,2.1841238,57,17,1016,21.5,39.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:43:24+02:00,41.3883795,2.1840948,58,17,1016,21.3,39.2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-07 12:43:27+02:00,41.3884018,2.1840715,59,17,1016,21.5,39.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-07 12:43:30+02:00,41.3884356,2.1840361,59,17,1016,21.5,39.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-07 12:43:36+02:00,41.3885049,2.1839777,59,17,1016,21.6,39.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.6
2023-07-07 12:43:42+02:00,41.3885584,2.1839373,59,17,1016,21.8,40.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:43:45+02:00,41.3885817,2.1839203,60,17,1016,21.8,39.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.7
2023-07-07 12:43:48+02:00,41.388604,2.1839075,60,17,1016,21.9,40.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.8
2023-07-07 12:43:51+02:00,41.3886216,2.1838892,60,17,1016,22.3,40.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:43:57+02:00,41.3886551,2.1838445,60,17,1016,22.3,41.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:44:03+02:00,41.3886946,2.183803,60,17,1016,22.5,41.2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:44:09+02:00,41.3887045,2.1838106,61,17,1016,22.8,41.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:44:12+02:00,41.3887213,2.1837942,60,17,1016,22.5,41.3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:44:18+02:00,41.3887564,2.1837387,58,17,1016,22.1,40.8,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:44:24+02:00,41.3888008,2.1836812,58,17,1016,22.0,40.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:44:27+02:00,41.3888211,2.1836496,58,17,1016,22.0,40.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:44:30+02:00,41.3888448,2.1836172,59,17,1016,22.2,40.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:44:36+02:00,41.3888763,2.1835464,59,17,1016,22.4,41.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:44:42+02:00,41.3888806,2.183508,59,17,1016,22.3,41.1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:44:48+02:00,41.3888744,2.1835045,60,17,1016,22.6,41.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:44:51+02:00,41.3888735,2.1835041,60,17,1016,22.7,41.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:44:54+02:00,41.3888731,2.1835033,61,17,1016,22.8,41.9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:44:57+02:00,41.3888693,2.1835078,61,17,1016,22.9,42.0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.6
2023-07-07 12:45:03+02:00,41.3888652,2.1835118,62,17,1016,23.2,42.5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7
2023-07-07 12:45:06+02:00,41.3888644,2.1835127,62,17,1016,23.2,42.6,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8
2023-07-07 12:45:09+02:00,41.3888684,2.183509,61,17,1016,23.0,42.2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.7
2023-07-07 12:45:15+02:00,41.3888732,2.1835029,59,17,1016,22.8,42.0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.8
2023-07-07 12:45:18+02:00,41.388877,2.183504,59,17,1016,22.9,42.2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9
2023-07-07 12:45:21+02:00,41.3888773,2.1835037,59,17,1016,22.8,42.2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0
2023-07-07 12:45:24+02:00,41.3888741,2.1835058,59,17,1016,22.7,42.0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.9
2023-07-07 12:45:30+02:00,41.3888975,2.183473,58,17,1016,23.1,42.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.4
2023-07-07 12:45:36+02:00,41.3889336,2.1834269,58,17,1016,23.3,43.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.5
2023-07-07 12:45:42+02:00,41.3889524,2.1833685,59,17,1016,23.5,43.6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.6
2023-07-07 12:45:45+02:00,41.3889588,2.1833269,59,17,1016,23.5,43.7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.7
2023-07-07 12:45:51+02:00,41.3889668,2.1832579,60,17,1016,23.6,43.9,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.6
2023-07-07 12:45:57+02:00,41.3889788,2.1831882,58,17,1016,22.9,42.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.2
2023-07-07 12:46:00+02:00,41.3889819,2.1831717,58,17,1016,22.7,42.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31.0
2023-07-07 12:46:06+02:00,41.3889913,2.1831591,57,17,1016,22.1,40.8,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:46:09+02:00,41.3890002,2.1831439,57,18,1016,21.9,40.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:46:15+02:00,41.389028,2.1830825,57,18,1015,21.7,40.0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:46:21+02:00,41.3890527,2.1830337,57,18,1016,21.5,39.6,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:46:24+02:00,41.3890736,2.1830075,58,18,1015,21.6,39.7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
2023-07-07 12:46:27+02:00,41.389094,2.1829826,58,18,1015,21.9,40.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:46:33+02:00,41.3891303,2.1829462,58,18,1015,22.0,40.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:46:39+02:00,41.389163,2.1829057,59,18,1016,22.3,41.1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:46:42+02:00,41.3891825,2.1828827,59,18,1016,22.2,40.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:46:48+02:00,41.3892271,2.1828416,58,18,1016,21.9,40.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:46:51+02:00,41.3892424,2.1828215,58,18,1015,22.0,40.6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:46:57+02:00,41.3892449,2.1827625,58,18,1015,22.0,40.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:47:00+02:00,41.3892504,2.1827357,57,18,1015,22.1,40.8,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.5
2023-07-07 12:47:06+02:00,41.3892691,2.1827011,57,19,1015,21.9,40.4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.3
2023-07-07 12:47:12+02:00,41.3893137,2.1826603,57,18,1015,21.7,40.2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:47:15+02:00,41.3893406,2.1826399,57,18,1015,21.9,40.5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.4
2023-07-07 12:47:21+02:00,41.3893919,2.182592,57,18,1015,21.5,39.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:47:27+02:00,41.3894467,2.1825365,57,19,1015,21.6,39.8,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:47:33+02:00,41.3894916,2.1824836,58,18,1015,21.8,40.1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:47:39+02:00,41.3895353,2.1824338,58,18,1015,22.0,40.5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.2
2023-07-07 12:47:45+02:00,41.3895781,2.1823882,58,18,1015,21.9,40.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:47:48+02:00,41.3896054,2.1823702,59,18,1015,22.0,40.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:47:51+02:00,41.3896285,2.182348,59,18,1015,22.0,40.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:47:57+02:00,41.3896561,2.1823013,59,18,1015,22.0,40.4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.1
2023-07-07 12:48:00+02:00,41.3896701,2.1822717,59,18,1015,22.0,40.3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30.0
2023-07-07 12:48:03+02:00,41.3896826,2.1822425,59,18,1015,21.8,40.0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.9
